source_event_id,loan_id,customer_id,product_code,currency,principal_amount,outstanding_amount,interest_rate,tenor_months,disbursed_at,maturity_date,npa_status,days_past_due,last_repayment_at,collateral_value,branch_code,payload
EV-LOAN-L009375,L009375,C09813,WC_SME,KES,4721825.11,1123566.69,0.1791,21,2025-02-22T00:00:00+00:00,2026-11-14,PERFORMING,0,2026-04-05T00:00:00+00:00,6396733.73,NKR-040,{}
EV-LOAN-L009376,L009376,C05409,AUTO_RET,KES,809799.97,543570.65,0.1765,43,2023-07-25T00:00:00+00:00,2027-02-04,PERFORMING,0,2026-04-24T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009377,L009377,C00887,CORP_TL,KES,19931195.63,13708348.60,0.1496,24,2025-02-06T00:00:00+00:00,2027-01-27,SUBSTANDARD,179,2025-03-22T00:00:00+00:00,17739053.27,NBO-001,{}
EV-LOAN-L009378,L009378,C09239,INV_SME,KES,1056593.02,481475.53,0.1511,40,2024-05-27T00:00:00+00:00,2027-09-09,PERFORMING,0,2026-04-23T00:00:00+00:00,1377059.05,KSM-020,{}
EV-LOAN-L009379,L009379,C02882,PL_RET,KES,462378.36,168047.05,0.2318,26,2026-06-10T00:00:00+00:00,2028-07-29,PERFORMING,0,2026-04-03T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009380,L009380,C09768,CORP_TL,KES,10410621.97,5678903.13,0.1426,44,2023-11-19T00:00:00+00:00,2027-07-01,PERFORMING,0,2026-04-16T00:00:00+00:00,13807901.04,MSA-010,{}
EV-LOAN-L009381,L009381,C03544,PL_RET,KES,244004.96,25762.84,0.2173,28,2023-12-18T00:00:00+00:00,2026-04-06,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009382,L009382,C09233,PL_RET,KES,72199.74,35447.80,0.1991,27,2024-09-11T00:00:00+00:00,2026-11-30,WATCH,56,2026-04-22T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009383,L009383,C05204,PL_RET,KES,176868.90,122123.11,0.2324,19,2024-03-05T00:00:00+00:00,2025-09-26,WATCH,52,2026-04-11T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009384,L009384,C04036,PL_RET,KES,236339.30,110577.49,0.1876,29,2024-09-14T00:00:00+00:00,2027-02-01,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009385,L009385,C08599,PL_RET,KES,115404.91,90955.21,0.2078,17,2025-05-10T00:00:00+00:00,2026-10-02,LOSS,712,2025-07-07T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009386,L009386,C07331,AUTO_RET,KES,610136.00,52123.02,0.1406,38,2023-07-26T00:00:00+00:00,2026-09-08,PERFORMING,0,2026-04-02T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009387,L009387,C03979,PL_RET,KES,129784.31,17895.39,0.2170,16,2025-04-08T00:00:00+00:00,2026-08-01,PERFORMING,0,2026-04-18T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009388,L009388,C00284,PL_RET,KES,334675.63,135709.60,0.2220,35,2026-03-04T00:00:00+00:00,2029-01-17,PERFORMING,0,2026-04-06T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009389,L009389,C03980,INV_SME,KES,4779361.75,2832436.91,0.1705,60,2025-06-16T00:00:00+00:00,2030-05-21,SUBSTANDARD,153,2025-09-04T00:00:00+00:00,2879208.16,NBO-001,{}
EV-LOAN-L009390,L009390,C08921,AUTO_RET,KES,1963678.87,351290.22,0.1590,42,2023-08-07T00:00:00+00:00,2027-01-18,PERFORMING,0,2026-04-08T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009391,L009391,C03200,CORP_TL,KES,17982422.27,3701722.34,0.1269,82,2026-12-12T00:00:00+00:00,2033-09-06,PERFORMING,0,2026-04-18T00:00:00+00:00,22293524.52,NBO-003,{}
EV-LOAN-L009392,L009392,C00890,AUTO_RET,KES,1288858.71,1006689.77,0.1474,53,2023-05-28T00:00:00+00:00,2027-10-04,WATCH,35,2026-04-15T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009393,L009393,C03923,AUTO_RET,KES,531726.81,296658.99,0.1314,55,2025-11-11T00:00:00+00:00,2030-05-19,PERFORMING,0,2026-04-16T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009394,L009394,C09753,INV_SME,KES,2306695.06,317845.80,0.1469,36,2024-06-27T00:00:00+00:00,2027-06-12,PERFORMING,0,2026-04-16T00:00:00+00:00,2976141.69,NKR-040,{}
EV-LOAN-L009395,L009395,C07211,PL_RET,KES,299186.92,162443.92,0.2225,34,2023-10-14T00:00:00+00:00,2026-07-30,PERFORMING,0,2026-04-26T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009396,L009396,C00093,INV_SME,KES,1886657.78,522480.00,0.1775,26,2026-08-16T00:00:00+00:00,2028-10-04,PERFORMING,0,2026-04-24T00:00:00+00:00,2619374.72,NKR-040,{}
EV-LOAN-L009397,L009397,C01349,PL_RET,KES,92725.68,14994.23,0.2337,19,2025-11-02T00:00:00+00:00,2027-05-26,PERFORMING,0,2026-04-13T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009398,L009398,C04317,WC_SME,KES,4590228.18,2672586.43,0.1606,28,2025-02-17T00:00:00+00:00,2027-06-07,PERFORMING,0,2026-04-25T00:00:00+00:00,4503583.31,NBO-003,{}
EV-LOAN-L009399,L009399,C00721,CORP_TL,KES,24406290.49,10231126.41,0.1415,56,2024-11-07T00:00:00+00:00,2029-06-14,PERFORMING,10,2026-04-25T00:00:00+00:00,31013761.43,NBO-002,{}
EV-LOAN-L009400,L009400,C01192,CORP_TL,KES,12320457.06,1043790.97,0.1444,61,2024-05-21T00:00:00+00:00,2029-05-25,PERFORMING,0,2026-04-04T00:00:00+00:00,14473702.16,NBO-003,{}
EV-LOAN-L009401,L009401,C03033,INV_SME,KES,5142012.34,550818.03,0.1428,27,2023-10-22T00:00:00+00:00,2026-01-09,PERFORMING,0,2026-04-05T00:00:00+00:00,4872884.25,MSA-010,{}
EV-LOAN-L009402,L009402,C06417,AUTO_RET,KES,546552.26,274566.43,0.1799,34,2025-11-10T00:00:00+00:00,2028-08-26,WATCH,38,2026-04-23T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009403,L009403,C06637,AUTO_RET,KES,1087020.10,107611.18,0.1641,45,2024-10-19T00:00:00+00:00,2028-06-30,PERFORMING,0,2026-04-23T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009404,L009404,C07508,PL_RET,KES,69074.05,43497.53,0.2322,23,2023-04-19T00:00:00+00:00,2025-03-09,SUBSTANDARD,180,2023-06-22T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009405,L009405,C00290,PL_RET,KES,327718.44,143923.56,0.1979,32,2025-05-23T00:00:00+00:00,2028-01-08,WATCH,40,2026-04-26T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009406,L009406,C00223,PL_RET,KES,325296.71,66377.98,0.2157,30,2025-07-26T00:00:00+00:00,2028-01-12,PERFORMING,0,2026-04-12T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009407,L009407,C00631,AUTO_RET,KES,444438.88,71753.78,0.1764,31,2024-05-08T00:00:00+00:00,2026-11-24,PERFORMING,0,2026-04-03T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009408,L009408,C00510,PL_RET,KES,452677.33,292978.19,0.1858,31,2025-07-17T00:00:00+00:00,2028-02-02,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009409,L009409,C05821,PL_RET,KES,150882.66,54602.74,0.1809,19,2023-08-04T00:00:00+00:00,2025-02-24,PERFORMING,0,2026-04-02T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009410,L009410,C09953,AUTO_RET,KES,1738286.36,590459.06,0.1369,28,2024-06-10T00:00:00+00:00,2026-09-28,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009411,L009411,C09751,INV_SME,KES,2744881.82,2246601.34,0.1733,37,2024-06-04T00:00:00+00:00,2027-06-19,WATCH,34,2026-04-25T00:00:00+00:00,2537203.79,NKR-040,{}
EV-LOAN-L009412,L009412,C01736,AUTO_RET,KES,1714511.77,1075688.41,0.1486,34,2026-05-28T00:00:00+00:00,2029-03-13,PERFORMING,0,2026-04-17T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009413,L009413,C08674,INV_SME,KES,3224360.93,1705862.80,0.1556,31,2024-10-09T00:00:00+00:00,2027-04-27,PERFORMING,0,2026-04-01T00:00:00+00:00,3809811.57,NBO-003,{}
EV-LOAN-L009414,L009414,C01363,AUTO_RET,KES,2438570.58,257132.50,0.1484,57,2023-02-17T00:00:00+00:00,2027-10-24,PERFORMING,0,2026-04-20T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009415,L009415,C04530,AUTO_RET,KES,1187537.48,94222.70,0.1624,47,2026-02-06T00:00:00+00:00,2029-12-17,PERFORMING,0,2026-04-14T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009416,L009416,C07934,AUTO_RET,KES,700381.78,346233.73,0.1738,36,2023-03-07T00:00:00+00:00,2026-02-19,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009417,L009417,C09315,PL_RET,KES,293610.11,43836.73,0.2274,35,2025-06-07T00:00:00+00:00,2028-04-22,PERFORMING,0,2026-04-22T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009418,L009418,C05622,CORP_TL,KES,15497844.42,5337128.77,0.1197,32,2026-06-17T00:00:00+00:00,2029-02-01,PERFORMING,0,2026-04-10T00:00:00+00:00,11559631.28,MSA-010,{}
EV-LOAN-L009419,L009419,C08124,PL_RET,KES,309889.34,70364.69,0.2041,31,2025-01-28T00:00:00+00:00,2027-08-16,PERFORMING,0,2026-04-15T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009420,L009420,C06723,PL_RET,KES,110589.22,26851.01,0.1885,14,2024-02-12T00:00:00+00:00,2025-04-07,PERFORMING,0,2026-04-03T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009421,L009421,C08786,WC_SME,KES,2337078.50,1162368.67,0.1536,18,2023-12-27T00:00:00+00:00,2025-06-19,PERFORMING,0,2026-04-18T00:00:00+00:00,2179905.13,NBO-002,{}
EV-LOAN-L009422,L009422,C04818,INV_SME,KES,2464275.99,196175.25,0.1426,47,2025-10-13T00:00:00+00:00,2029-08-23,PERFORMING,0,2026-04-07T00:00:00+00:00,1955142.24,NKR-040,{}
EV-LOAN-L009423,L009423,C01625,INV_SME,KES,3144441.90,2044401.02,0.1723,31,2025-05-04T00:00:00+00:00,2027-11-20,WATCH,52,2026-04-18T00:00:00+00:00,3549711.15,NBO-002,{}
EV-LOAN-L009424,L009424,C06263,AUTO_RET,KES,1893082.43,1224593.39,0.1753,26,2026-10-14T00:00:00+00:00,2028-12-02,PERFORMING,0,2026-04-14T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009425,L009425,C07199,PL_RET,KES,341409.62,315671.60,0.2006,14,2023-05-12T00:00:00+00:00,2024-07-05,LOSS,662,2023-07-14T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009426,L009426,C06670,AUTO_RET,KES,788454.33,314861.39,0.1770,57,2024-07-12T00:00:00+00:00,2029-03-18,PERFORMING,0,2026-04-20T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009427,L009427,C09749,AUTO_RET,KES,531308.50,360356.62,0.1309,48,2026-04-06T00:00:00+00:00,2030-03-16,PERFORMING,0,2026-04-06T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009428,L009428,C08120,PL_RET,KES,259838.38,148936.98,0.2046,31,2024-02-16T00:00:00+00:00,2026-09-03,PERFORMING,0,2026-04-25T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009429,L009429,C05691,AUTO_RET,KES,1643990.95,112406.72,0.1513,45,2024-04-07T00:00:00+00:00,2027-12-18,PERFORMING,0,2026-04-12T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009430,L009430,C09808,AUTO_RET,KES,1153736.20,388093.13,0.1432,60,2024-07-14T00:00:00+00:00,2029-06-18,PERFORMING,2,2026-04-22T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009431,L009431,C05649,WC_SME,KES,4994234.11,962941.94,0.1781,35,2024-05-15T00:00:00+00:00,2027-03-31,PERFORMING,0,2026-04-23T00:00:00+00:00,5419297.36,KSM-020,{}
EV-LOAN-L009432,L009432,C00984,AUTO_RET,KES,2414443.96,1323226.39,0.1551,44,2025-07-08T00:00:00+00:00,2029-02-17,WATCH,39,2026-04-19T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009433,L009433,C09455,AUTO_RET,KES,2101929.12,1209818.40,0.1757,43,2025-07-17T00:00:00+00:00,2029-01-27,PERFORMING,0,2026-04-23T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009434,L009434,C07182,AUTO_RET,KES,2065259.01,1376315.04,0.1350,32,2026-02-01T00:00:00+00:00,2028-09-18,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009435,L009435,C09309,AUTO_RET,KES,917486.14,608201.73,0.1780,28,2023-04-14T00:00:00+00:00,2025-08-01,SUBSTANDARD,161,2023-05-20T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009436,L009436,C08101,WC_SME,KES,4891697.64,1426379.60,0.1677,28,2024-06-28T00:00:00+00:00,2026-10-16,PERFORMING,0,2026-04-26T00:00:00+00:00,6341390.87,MSA-010,{}
EV-LOAN-L009437,L009437,C04972,AUTO_RET,KES,1108333.26,640685.85,0.1744,32,2024-03-06T00:00:00+00:00,2026-10-22,PERFORMING,3,2026-04-06T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009438,L009438,C06706,WC_SME,KES,2485382.98,1603074.01,0.1970,18,2025-05-18T00:00:00+00:00,2026-11-09,WATCH,57,2026-04-23T00:00:00+00:00,3279154.95,ELD-030,{}
EV-LOAN-L009439,L009439,C06765,INV_SME,KES,3442670.80,1100037.82,0.1753,44,2026-01-26T00:00:00+00:00,2029-09-07,PERFORMING,0,2026-04-13T00:00:00+00:00,4683807.36,ELD-030,{}
EV-LOAN-L009440,L009440,C03764,AUTO_RET,KES,584336.94,198974.10,0.1374,55,2024-06-17T00:00:00+00:00,2028-12-23,PERFORMING,0,2026-04-01T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009441,L009441,C02286,CORP_TL,KES,21282755.33,10106683.85,0.1566,39,2025-01-06T00:00:00+00:00,2028-03-21,WATCH,47,2026-04-12T00:00:00+00:00,16673593.68,NKR-040,{}
EV-LOAN-L009442,L009442,C00463,AUTO_RET,KES,2083786.44,1188058.39,0.1746,52,2026-06-24T00:00:00+00:00,2030-10-01,PERFORMING,0,2026-04-19T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009443,L009443,C05923,INV_SME,KES,3669957.74,1672201.46,0.1551,28,2024-08-09T00:00:00+00:00,2026-11-27,PERFORMING,16,2026-04-04T00:00:00+00:00,3495922.41,NBO-002,{}
EV-LOAN-L009444,L009444,C08468,AUTO_RET,KES,701025.73,179987.93,0.1652,39,2025-01-04T00:00:00+00:00,2028-03-19,PERFORMING,0,2026-04-03T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009445,L009445,C09768,CORP_TL,KES,23832718.43,1933393.77,0.1267,36,2026-12-08T00:00:00+00:00,2029-11-22,PERFORMING,0,2026-04-01T00:00:00+00:00,23430557.43,MSA-010,{}
EV-LOAN-L009446,L009446,C01073,AUTO_RET,KES,1887463.94,150710.45,0.1388,34,2023-08-22T00:00:00+00:00,2026-06-07,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009447,L009447,C08834,AUTO_RET,KES,1818229.86,543918.87,0.1404,53,2024-08-08T00:00:00+00:00,2028-12-15,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009448,L009448,C01370,PL_RET,KES,86772.19,16979.21,0.2110,20,2026-01-28T00:00:00+00:00,2027-09-20,PERFORMING,0,2026-04-07T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009449,L009449,C03684,INV_SME,KES,3066577.42,1818736.34,0.1520,40,2026-02-27T00:00:00+00:00,2029-06-11,PERFORMING,14,2026-04-01T00:00:00+00:00,4202345.91,KSM-020,{}
EV-LOAN-L009450,L009450,C08139,AUTO_RET,KES,924730.66,51104.46,0.1691,60,2023-09-15T00:00:00+00:00,2028-08-19,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009451,L009451,C09007,INV_SME,KES,2728588.85,289566.84,0.1667,43,2026-12-27T00:00:00+00:00,2030-07-09,PERFORMING,6,2026-04-21T00:00:00+00:00,3207339.72,MSA-010,{}
EV-LOAN-L009452,L009452,C00205,PL_RET,KES,412556.45,143584.93,0.2200,28,2025-01-08T00:00:00+00:00,2027-04-28,PERFORMING,0,2026-04-13T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009453,L009453,C01978,WC_SME,KES,2487035.50,991464.99,0.1903,23,2024-06-14T00:00:00+00:00,2026-05-05,PERFORMING,0,2026-04-12T00:00:00+00:00,2106488.21,KSM-020,{}
EV-LOAN-L009454,L009454,C07099,PL_RET,KES,350791.91,185073.41,0.2122,21,2024-03-08T00:00:00+00:00,2025-11-28,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009455,L009455,C07153,AUTO_RET,KES,1215172.66,630171.49,0.1610,32,2023-08-15T00:00:00+00:00,2026-04-01,PERFORMING,3,2026-04-25T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009456,L009456,C02552,AUTO_RET,KES,1525620.10,862952.82,0.1581,60,2025-09-21T00:00:00+00:00,2030-08-26,PERFORMING,0,2026-04-02T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009457,L009457,C09853,PL_RET,KES,422681.16,38392.45,0.2258,30,2026-12-22T00:00:00+00:00,2029-06-09,PERFORMING,0,2026-04-16T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009458,L009458,C04624,WC_SME,KES,2383658.42,1931251.11,0.1959,31,2023-08-02T00:00:00+00:00,2026-02-17,SUBSTANDARD,163,2023-09-20T00:00:00+00:00,2220957.44,MSA-010,{}
EV-LOAN-L009459,L009459,C08006,AUTO_RET,KES,1179522.48,641112.45,0.1449,42,2025-03-16T00:00:00+00:00,2028-08-27,PERFORMING,0,2026-04-20T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009460,L009460,C00857,CORP_TL,KES,7864076.73,4434501.79,0.1470,71,2023-12-19T00:00:00+00:00,2029-10-18,PERFORMING,0,2026-04-13T00:00:00+00:00,9572903.58,ELD-030,{}
EV-LOAN-L009461,L009461,C06588,PL_RET,KES,187909.37,17935.00,0.1877,14,2026-11-13T00:00:00+00:00,2028-01-07,PERFORMING,0,2026-04-24T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009462,L009462,C00663,PL_RET,KES,135827.54,52123.36,0.2117,17,2023-06-06T00:00:00+00:00,2024-10-28,PERFORMING,0,2026-04-01T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009463,L009463,C04347,AUTO_RET,KES,676242.97,149041.43,0.1466,40,2023-02-04T00:00:00+00:00,2026-05-19,PERFORMING,4,2026-04-14T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009464,L009464,C02549,INV_SME,KES,5094881.01,3208737.68,0.1566,51,2026-03-04T00:00:00+00:00,2030-05-12,PERFORMING,0,2026-04-19T00:00:00+00:00,6706022.95,ELD-030,{}
EV-LOAN-L009465,L009465,C03027,AUTO_RET,KES,457118.19,102762.95,0.1757,41,2025-02-05T00:00:00+00:00,2028-06-19,PERFORMING,1,2026-04-03T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009466,L009466,C03892,PL_RET,KES,316119.71,181386.39,0.2233,16,2023-04-08T00:00:00+00:00,2024-07-31,WATCH,36,2026-04-26T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009467,L009467,C00641,INV_SME,KES,3296346.59,1981145.90,0.1438,42,2026-12-13T00:00:00+00:00,2030-05-26,PERFORMING,13,2026-04-15T00:00:00+00:00,3201098.52,ELD-030,{}
EV-LOAN-L009468,L009468,C07218,PL_RET,KES,371146.79,144863.59,0.1935,29,2023-02-13T00:00:00+00:00,2025-07-02,PERFORMING,1,2026-04-20T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009469,L009469,C03728,INV_SME,KES,2966421.35,1531076.24,0.1457,24,2023-10-14T00:00:00+00:00,2025-10-03,PERFORMING,30,2026-04-24T00:00:00+00:00,3891114.68,NBO-002,{}
EV-LOAN-L009470,L009470,C07252,AUTO_RET,KES,2013950.90,950946.02,0.1331,47,2024-06-22T00:00:00+00:00,2028-05-02,PERFORMING,0,2026-04-13T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009471,L009471,C07692,PL_RET,KES,273030.49,176799.94,0.2209,17,2024-08-07T00:00:00+00:00,2025-12-30,PERFORMING,0,2026-04-14T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009472,L009472,C02310,AUTO_RET,KES,1459725.16,259543.63,0.1538,46,2026-04-15T00:00:00+00:00,2030-01-24,PERFORMING,0,2026-04-09T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009473,L009473,C09018,AUTO_RET,KES,462151.99,181530.73,0.1347,29,2023-05-26T00:00:00+00:00,2025-10-12,PERFORMING,0,2026-04-01T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009474,L009474,C01324,AUTO_RET,KES,2242817.58,156255.25,0.1349,55,2024-03-26T00:00:00+00:00,2028-10-01,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009475,L009475,C08416,INV_SME,KES,5282518.92,928880.37,0.1446,39,2024-09-13T00:00:00+00:00,2027-11-27,PERFORMING,22,2026-04-04T00:00:00+00:00,4542076.54,NBO-003,{}
EV-LOAN-L009476,L009476,C02940,WC_SME,KES,553041.73,41088.02,0.1598,14,2025-02-27T00:00:00+00:00,2026-04-23,PERFORMING,0,2026-04-03T00:00:00+00:00,691862.79,NKR-040,{}
EV-LOAN-L009477,L009477,C00054,INV_SME,KES,4307481.72,1202434.16,0.1510,53,2023-07-12T00:00:00+00:00,2027-11-18,PERFORMING,0,2026-04-20T00:00:00+00:00,3940741.83,NBO-001,{}
EV-LOAN-L009478,L009478,C01268,WC_SME,KES,3553616.03,2336360.10,0.1743,25,2025-06-07T00:00:00+00:00,2027-06-27,PERFORMING,0,2026-04-18T00:00:00+00:00,2802662.10,NBO-001,{}
EV-LOAN-L009479,L009479,C00456,AUTO_RET,KES,1722305.96,462746.57,0.1571,29,2023-09-10T00:00:00+00:00,2026-01-27,PERFORMING,0,2026-04-23T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009480,L009480,C01414,INV_SME,KES,7850740.63,4668103.33,0.1684,37,2024-05-11T00:00:00+00:00,2027-05-26,WATCH,36,2026-04-19T00:00:00+00:00,9319281.93,NBO-003,{}
EV-LOAN-L009481,L009481,C07479,PL_RET,KES,128359.89,89662.97,0.2336,26,2026-08-08T00:00:00+00:00,2028-09-26,PERFORMING,0,2026-04-12T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009482,L009482,C02161,PL_RET,KES,272545.12,168875.04,0.2162,12,2026-12-25T00:00:00+00:00,2027-12-20,PERFORMING,0,2026-04-13T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L009483,L009483,C05895,PL_RET,KES,471377.81,204170.89,0.1884,21,2026-03-01T00:00:00+00:00,2027-11-21,WATCH,37,2026-04-01T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L009484,L009484,C05097,WC_SME,KES,678148.37,120632.66,0.1773,18,2025-07-12T00:00:00+00:00,2027-01-03,PERFORMING,12,2026-04-03T00:00:00+00:00,843415.12,NBO-003,{}
EV-LOAN-L009485,L009485,C05398,PL_RET,KES,330202.01,189838.18,0.2086,22,2025-02-13T00:00:00+00:00,2026-12-05,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L009486,L009486,C02403,WC_SME,KES,693973.09,483153.67,0.1608,14,2025-02-27T00:00:00+00:00,2026-04-23,PERFORMING,0,2026-04-12T00:00:00+00:00,649563.20,ELD-030,{}
EV-LOAN-L009487,L009487,C04303,PL_RET,KES,378637.65,155117.17,0.2023,17,2024-05-12T00:00:00+00:00,2025-10-04,PERFORMING,0,2026-04-06T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009488,L009488,C09298,PL_RET,KES,364103.53,115193.12,0.2368,19,2025-12-10T00:00:00+00:00,2027-07-03,PERFORMING,0,2026-04-08T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L009489,L009489,C08046,AUTO_RET,KES,1288123.02,863669.48,0.1368,42,2024-12-20T00:00:00+00:00,2028-06-02,WATCH,53,2026-04-25T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L009490,L009490,C02634,WC_SME,KES,3894881.18,491681.00,0.1616,20,2025-04-10T00:00:00+00:00,2026-12-01,PERFORMING,0,2026-04-22T00:00:00+00:00,3228737.57,NBO-002,{}
EV-LOAN-L009491,L009491,C00561,PL_RET,KES,277860.97,156651.18,0.2342,13,2025-05-09T00:00:00+00:00,2026-06-03,PERFORMING,0,2026-04-22T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009492,L009492,C05019,CORP_TL,KES,14371858.03,7095519.84,0.1167,28,2023-03-10T00:00:00+00:00,2025-06-27,PERFORMING,0,2026-04-16T00:00:00+00:00,17462225.81,NBO-002,{}
EV-LOAN-L009493,L009493,C03025,INV_SME,KES,2684573.51,1310571.77,0.1622,47,2026-08-01T00:00:00+00:00,2030-06-11,PERFORMING,6,2026-04-17T00:00:00+00:00,2239619.90,NBO-002,{}
EV-LOAN-L009494,L009494,C07107,AUTO_RET,KES,1640525.53,358762.96,0.1763,47,2025-10-09T00:00:00+00:00,2029-08-19,PERFORMING,0,2026-04-13T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009495,L009495,C01185,WC_SME,KES,4214727.78,2161343.97,0.1946,20,2024-07-06T00:00:00+00:00,2026-02-26,PERFORMING,3,2026-04-13T00:00:00+00:00,5233032.61,NBO-001,{}
EV-LOAN-L009496,L009496,C07225,CORP_TL,KES,8587058.99,3495731.53,0.1591,31,2023-10-21T00:00:00+00:00,2026-05-08,PERFORMING,0,2026-04-10T00:00:00+00:00,9017351.68,NKR-040,{}
EV-LOAN-L009497,L009497,C09070,AUTO_RET,KES,1490026.61,315328.13,0.1309,26,2024-01-11T00:00:00+00:00,2026-03-01,PERFORMING,0,2026-04-05T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009498,L009498,C04957,PL_RET,KES,379098.86,236134.62,0.2307,15,2024-06-19T00:00:00+00:00,2025-09-12,PERFORMING,0,2026-04-26T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L009499,L009499,C07333,PL_RET,KES,225294.26,32853.13,0.1916,24,2025-08-17T00:00:00+00:00,2027-08-07,PERFORMING,0,2026-04-02T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L009500,L009500,C00027,CORP_TL,KES,18850212.33,3118245.96,0.1425,48,2023-03-01T00:00:00+00:00,2027-02-08,PERFORMING,0,2026-04-01T00:00:00+00:00,19428322.26,NBO-002,{}
EV-LOAN-L009501,L009501,C04453,AUTO_RET,KES,1629874.94,208660.59,0.1784,25,2024-08-14T00:00:00+00:00,2026-09-03,PERFORMING,0,2026-04-07T00:00:00+00:00,,ELD-030,{}
