source_event_id,customer_id,bureau_name,score,score_band,score_as_of,delinquencies_12m,open_facilities,total_exposure,enquiries_3m,payload
EV-BUR-C04152,C04152,TransUnion,510,C,2026-04-21,4,3,3774522.34,1,{}
EV-BUR-C04153,C04153,CreditInfo,543,C,2026-04-25,2,2,1005804.75,2,{}
EV-BUR-C04154,C04154,TransUnion,557,C,2026-04-23,0,6,1483531.32,3,{}
EV-BUR-C04155,C04155,CreditInfo,840,A,2026-04-26,1,7,2589351.37,1,{}
EV-BUR-C04156,C04156,TransUnion,586,C,2026-04-20,2,6,3951502.78,3,{}
EV-BUR-C04157,C04157,TransUnion,585,C,2026-04-23,2,5,3488270.47,2,{}
EV-BUR-C04158,C04158,Metropol,600,B,2026-04-25,0,2,3590863.95,4,{}
EV-BUR-C04159,C04159,CreditInfo,845,A,2026-04-20,0,5,3936304.44,0,{}
EV-BUR-C04160,C04160,TransUnion,559,C,2026-04-22,1,5,2075838.75,3,{}
EV-BUR-C04161,C04161,TransUnion,664,B,2026-04-24,0,6,3278422.30,3,{}
EV-BUR-C04162,C04162,Metropol,844,A,2026-04-22,2,3,100568.94,1,{}
EV-BUR-C04163,C04163,Metropol,679,B,2026-04-21,2,7,2288172.40,0,{}
EV-BUR-C04164,C04164,TransUnion,630,B,2026-04-22,2,6,1907527.72,2,{}
EV-BUR-C04165,C04165,TransUnion,726,A,2026-04-20,0,7,3393482.27,1,{}
EV-BUR-C04166,C04166,TransUnion,813,A,2026-04-25,2,7,2436019.39,3,{}
EV-BUR-C04167,C04167,Metropol,741,A,2026-04-20,1,5,1881124.83,2,{}
EV-BUR-C04168,C04168,CreditInfo,757,A,2026-04-23,2,6,3438811.46,1,{}
EV-BUR-C04169,C04169,Metropol,727,A,2026-04-25,0,7,2527556.96,1,{}
EV-BUR-C04170,C04170,CreditInfo,838,A,2026-04-22,1,2,2868012.85,1,{}
EV-BUR-C04171,C04171,TransUnion,781,A,2026-04-24,0,6,2365583.77,0,{}
EV-BUR-C04172,C04172,CreditInfo,611,B,2026-04-22,1,2,3300108.93,1,{}
EV-BUR-C04173,C04173,TransUnion,635,B,2026-04-21,0,3,310796.67,1,{}
EV-BUR-C04174,C04174,TransUnion,735,A,2026-04-24,1,6,2310234.34,4,{}
EV-BUR-C04175,C04175,TransUnion,684,B,2026-04-25,1,1,2041769.23,1,{}
EV-BUR-C04176,C04176,TransUnion,705,B,2026-04-24,1,6,798662.45,1,{}
EV-BUR-C04177,C04177,CreditInfo,805,A,2026-04-24,1,1,450376.00,2,{}
EV-BUR-C04178,C04178,TransUnion,803,A,2026-04-22,2,4,3843407.92,1,{}
EV-BUR-C04179,C04179,TransUnion,735,A,2026-04-26,2,4,835847.89,1,{}
EV-BUR-C04180,C04180,CreditInfo,816,A,2026-04-25,0,7,2205620.60,3,{}
EV-BUR-C04181,C04181,CreditInfo,311,E,2026-04-20,6,4,2013179.03,1,{}
EV-BUR-C04182,C04182,CreditInfo,670,B,2026-04-25,1,6,3762596.93,2,{}
EV-BUR-C04183,C04183,Metropol,657,B,2026-04-26,1,6,3942986.45,2,{}
EV-BUR-C04184,C04184,CreditInfo,387,E,2026-04-26,3,1,407743.48,0,{}
EV-BUR-C04185,C04185,CreditInfo,437,D,2026-04-23,3,7,1518323.79,0,{}
EV-BUR-C04186,C04186,TransUnion,834,A,2026-04-24,2,6,1090996.01,2,{}
EV-BUR-C04187,C04187,CreditInfo,719,B,2026-04-25,0,4,3215062.60,3,{}
EV-BUR-C04188,C04188,Metropol,653,B,2026-04-23,2,7,3105086.96,2,{}
EV-BUR-C04189,C04189,TransUnion,750,A,2026-04-22,0,5,1614877.23,0,{}
EV-BUR-C04190,C04190,Metropol,794,A,2026-04-23,2,5,3702679.40,2,{}
EV-BUR-C04191,C04191,TransUnion,739,A,2026-04-25,2,7,1323584.43,3,{}
EV-BUR-C04192,C04192,Metropol,752,A,2026-04-24,2,7,3610082.50,3,{}
EV-BUR-C04193,C04193,TransUnion,640,B,2026-04-20,2,4,2487626.73,0,{}
EV-BUR-C04194,C04194,CreditInfo,843,A,2026-04-23,0,5,2779598.25,4,{}
EV-BUR-C04195,C04195,CreditInfo,665,B,2026-04-21,0,6,371796.50,1,{}
EV-BUR-C04196,C04196,Metropol,781,A,2026-04-23,2,1,3881331.78,3,{}
EV-BUR-C04197,C04197,CreditInfo,555,C,2026-04-24,1,4,1749522.85,2,{}
EV-BUR-C04198,C04198,CreditInfo,572,C,2026-04-23,0,5,640968.43,2,{}
EV-BUR-C04199,C04199,Metropol,741,A,2026-04-21,2,4,2202358.09,4,{}
EV-BUR-C04200,C04200,Metropol,633,B,2026-04-26,1,5,379585.39,2,{}
EV-BUR-C04201,C04201,Metropol,830,A,2026-04-26,1,6,479813.63,2,{}
EV-BUR-C04202,C04202,CreditInfo,818,A,2026-04-26,1,6,941551.09,1,{}
EV-BUR-C04203,C04203,TransUnion,832,A,2026-04-23,1,3,1051236.95,0,{}
EV-BUR-C04204,C04204,CreditInfo,669,B,2026-04-20,1,7,467629.02,0,{}
EV-BUR-C04205,C04205,Metropol,609,B,2026-04-23,2,4,2417410.15,1,{}
EV-BUR-C04206,C04206,Metropol,698,B,2026-04-21,0,5,3372201.28,0,{}
EV-BUR-C04207,C04207,Metropol,783,A,2026-04-21,1,4,3750839.40,4,{}
EV-BUR-C04208,C04208,Metropol,743,A,2026-04-20,0,7,3929074.85,2,{}
EV-BUR-C04209,C04209,Metropol,813,A,2026-04-26,1,3,2428924.69,1,{}
EV-BUR-C04210,C04210,CreditInfo,733,A,2026-04-23,2,3,3763585.04,0,{}
EV-BUR-C04211,C04211,TransUnion,763,A,2026-04-26,2,5,3275164.48,4,{}
EV-BUR-C04212,C04212,Metropol,645,B,2026-04-26,2,6,220025.71,4,{}
EV-BUR-C04213,C04213,TransUnion,745,A,2026-04-20,0,3,261228.67,4,{}
EV-BUR-C04214,C04214,Metropol,812,A,2026-04-21,1,6,2290281.76,1,{}
EV-BUR-C04215,C04215,TransUnion,659,B,2026-04-22,1,6,265959.58,1,{}
EV-BUR-C04216,C04216,Metropol,701,B,2026-04-21,0,3,436830.35,4,{}
EV-BUR-C04217,C04217,CreditInfo,829,A,2026-04-25,2,2,2087068.45,2,{}
EV-BUR-C04218,C04218,Metropol,738,A,2026-04-26,1,2,2835469.43,3,{}
EV-BUR-C04219,C04219,TransUnion,762,A,2026-04-24,2,2,1028640.12,0,{}
EV-BUR-C04220,C04220,TransUnion,631,B,2026-04-25,1,2,3146810.46,2,{}
EV-BUR-C04221,C04221,CreditInfo,462,D,2026-04-20,5,3,1628733.56,2,{}
EV-BUR-C04222,C04222,CreditInfo,740,A,2026-04-20,0,2,3055613.08,0,{}
EV-BUR-C04223,C04223,Metropol,643,B,2026-04-24,2,4,1818250.33,2,{}
EV-BUR-C04224,C04224,TransUnion,848,A,2026-04-20,0,3,3631563.69,0,{}
EV-BUR-C04225,C04225,Metropol,676,B,2026-04-26,1,5,3712717.39,2,{}
EV-BUR-C04226,C04226,CreditInfo,840,A,2026-04-22,1,4,1998825.84,4,{}
EV-BUR-C04227,C04227,CreditInfo,766,A,2026-04-21,0,6,82249.54,1,{}
EV-BUR-C04228,C04228,CreditInfo,737,A,2026-04-24,1,1,2767564.62,4,{}
EV-BUR-C04229,C04229,CreditInfo,785,A,2026-04-25,2,7,2695853.46,4,{}
EV-BUR-C04230,C04230,TransUnion,613,B,2026-04-25,2,3,3016713.57,4,{}
EV-BUR-C04231,C04231,CreditInfo,665,B,2026-04-20,2,1,2420378.49,1,{}
EV-BUR-C04232,C04232,TransUnion,553,C,2026-04-23,1,4,1229324.72,2,{}
EV-BUR-C04233,C04233,TransUnion,675,B,2026-04-26,1,6,2844476.84,3,{}
EV-BUR-C04234,C04234,TransUnion,549,C,2026-04-22,1,3,2545814.00,4,{}
EV-BUR-C04235,C04235,TransUnion,626,B,2026-04-20,0,4,2664967.48,3,{}
EV-BUR-C04236,C04236,TransUnion,807,A,2026-04-21,1,7,95221.89,2,{}
EV-BUR-C04237,C04237,CreditInfo,827,A,2026-04-24,2,4,3194371.49,3,{}
EV-BUR-C04238,C04238,TransUnion,675,B,2026-04-20,1,2,3879173.39,1,{}
EV-BUR-C04239,C04239,Metropol,787,A,2026-04-20,0,3,950045.18,2,{}
EV-BUR-C04240,C04240,Metropol,597,C,2026-04-20,2,3,767641.34,4,{}
EV-BUR-C04241,C04241,Metropol,788,A,2026-04-25,2,2,3613217.40,3,{}
EV-BUR-C04242,C04242,TransUnion,699,B,2026-04-20,2,6,614321.11,0,{}
EV-BUR-C04243,C04243,Metropol,714,B,2026-04-22,1,3,2066772.91,4,{}
EV-BUR-C04244,C04244,CreditInfo,693,B,2026-04-20,0,1,2124498.95,3,{}
EV-BUR-C04245,C04245,Metropol,485,D,2026-04-23,3,7,1617555.54,0,{}
EV-BUR-C04246,C04246,Metropol,585,C,2026-04-26,2,2,2423914.88,3,{}
EV-BUR-C04247,C04247,CreditInfo,694,B,2026-04-21,0,3,2144616.89,4,{}
EV-BUR-C04248,C04248,CreditInfo,335,E,2026-04-24,5,5,574254.21,4,{}
EV-BUR-C04249,C04249,Metropol,639,B,2026-04-23,0,7,1360273.93,1,{}
EV-BUR-C04250,C04250,TransUnion,562,C,2026-04-25,2,5,1306751.31,1,{}
EV-BUR-C04251,C04251,TransUnion,571,C,2026-04-20,0,2,3170798.47,4,{}
EV-BUR-C04252,C04252,Metropol,848,A,2026-04-20,2,3,2138834.78,1,{}
EV-BUR-C04253,C04253,Metropol,698,B,2026-04-21,0,6,1815806.48,3,{}
EV-BUR-C04254,C04254,CreditInfo,581,C,2026-04-24,1,6,1857609.41,4,{}
EV-BUR-C04255,C04255,TransUnion,596,C,2026-04-25,2,7,1631086.66,3,{}
EV-BUR-C04256,C04256,TransUnion,802,A,2026-04-23,0,6,2378189.30,4,{}
EV-BUR-C04257,C04257,CreditInfo,552,C,2026-04-24,0,3,3832936.20,0,{}
EV-BUR-C04258,C04258,CreditInfo,566,C,2026-04-26,0,1,2947306.76,2,{}
EV-BUR-C04259,C04259,Metropol,748,A,2026-04-26,2,6,2586425.74,0,{}
EV-BUR-C04260,C04260,CreditInfo,667,B,2026-04-23,0,7,349136.88,3,{}
EV-BUR-C04261,C04261,CreditInfo,699,B,2026-04-20,0,4,974995.02,2,{}
EV-BUR-C04262,C04262,TransUnion,515,C,2026-04-22,9,7,2865058.33,0,{}
EV-BUR-C04263,C04263,CreditInfo,736,A,2026-04-20,1,3,3304503.00,1,{}
EV-BUR-C04264,C04264,Metropol,748,A,2026-04-21,1,6,1587838.65,1,{}
EV-BUR-C04265,C04265,Metropol,731,A,2026-04-21,0,2,2080196.53,3,{}
EV-BUR-C04266,C04266,Metropol,804,A,2026-04-25,1,3,1820240.01,2,{}
EV-BUR-C04267,C04267,TransUnion,656,B,2026-04-25,0,3,1590767.64,4,{}
EV-BUR-C04268,C04268,CreditInfo,774,A,2026-04-24,1,1,848504.96,4,{}
EV-BUR-C04269,C04269,TransUnion,760,A,2026-04-22,2,1,2423394.29,4,{}
EV-BUR-C04270,C04270,TransUnion,562,C,2026-04-22,1,1,1668628.85,2,{}
EV-BUR-C04271,C04271,TransUnion,799,A,2026-04-25,2,3,182356.92,1,{}
EV-BUR-C04272,C04272,CreditInfo,670,B,2026-04-20,0,7,1551461.71,4,{}
EV-BUR-C04273,C04273,TransUnion,591,C,2026-04-24,0,3,2637512.75,4,{}
EV-BUR-C04274,C04274,CreditInfo,474,D,2026-04-26,9,5,1473806.17,4,{}
EV-BUR-C04275,C04275,CreditInfo,822,A,2026-04-23,2,6,484707.32,2,{}
EV-BUR-C04276,C04276,Metropol,651,B,2026-04-25,1,1,370741.26,4,{}
EV-BUR-C04277,C04277,Metropol,567,C,2026-04-23,2,4,3277068.64,2,{}
EV-BUR-C04278,C04278,Metropol,816,A,2026-04-24,0,2,830807.49,4,{}
EV-BUR-C04279,C04279,CreditInfo,412,D,2026-04-21,4,5,163922.82,0,{}
EV-BUR-C04280,C04280,Metropol,774,A,2026-04-22,1,6,1034309.32,0,{}
EV-BUR-C04281,C04281,TransUnion,753,A,2026-04-26,0,7,2091693.83,2,{}
EV-BUR-C04282,C04282,CreditInfo,756,A,2026-04-23,2,4,2513147.77,3,{}
EV-BUR-C04283,C04283,Metropol,569,C,2026-04-24,0,7,2465689.19,3,{}
EV-BUR-C04284,C04284,CreditInfo,604,B,2026-04-22,0,6,3644108.24,0,{}
EV-BUR-C04285,C04285,Metropol,565,C,2026-04-21,2,4,2568397.52,2,{}
EV-BUR-C04286,C04286,Metropol,831,A,2026-04-20,0,3,1984469.69,3,{}
EV-BUR-C04287,C04287,CreditInfo,796,A,2026-04-24,2,3,931331.93,2,{}
EV-BUR-C04288,C04288,CreditInfo,761,A,2026-04-26,2,5,3268832.83,2,{}
EV-BUR-C04289,C04289,TransUnion,775,A,2026-04-21,2,2,509303.82,3,{}
EV-BUR-C04290,C04290,TransUnion,564,C,2026-04-24,2,6,3744570.15,3,{}
EV-BUR-C04291,C04291,TransUnion,654,B,2026-04-22,2,5,3200268.61,3,{}
EV-BUR-C04292,C04292,CreditInfo,841,A,2026-04-26,0,6,133737.46,4,{}
EV-BUR-C04293,C04293,TransUnion,804,A,2026-04-24,0,4,1964204.76,1,{}
EV-BUR-C04294,C04294,Metropol,787,A,2026-04-20,2,4,486141.05,2,{}
EV-BUR-C04295,C04295,TransUnion,642,B,2026-04-21,1,3,1905711.74,2,{}
EV-BUR-C04296,C04296,Metropol,694,B,2026-04-23,1,5,445883.64,4,{}
EV-BUR-C04297,C04297,TransUnion,694,B,2026-04-20,0,6,2942245.98,0,{}
EV-BUR-C04298,C04298,CreditInfo,622,B,2026-04-24,2,2,2851959.16,4,{}
EV-BUR-C04299,C04299,TransUnion,665,B,2026-04-22,2,7,1920104.32,1,{}
EV-BUR-C04300,C04300,TransUnion,725,A,2026-04-20,2,7,2918524.12,3,{}
EV-BUR-C04301,C04301,CreditInfo,776,A,2026-04-23,2,7,3707556.00,0,{}
EV-BUR-C04302,C04302,Metropol,593,C,2026-04-25,0,2,2605354.51,1,{}
EV-BUR-C04303,C04303,CreditInfo,610,B,2026-04-21,2,6,2864822.55,3,{}
EV-BUR-C04304,C04304,Metropol,776,A,2026-04-25,2,1,3075683.02,1,{}
EV-BUR-C04305,C04305,TransUnion,740,A,2026-04-20,2,1,2028232.45,4,{}
EV-BUR-C04306,C04306,Metropol,599,C,2026-04-24,0,6,1492031.02,3,{}
EV-BUR-C04307,C04307,CreditInfo,580,C,2026-04-25,1,3,2653226.96,0,{}
EV-BUR-C04308,C04308,TransUnion,677,B,2026-04-21,1,7,3432367.30,0,{}
EV-BUR-C04309,C04309,CreditInfo,646,B,2026-04-20,2,6,1254504.56,4,{}
EV-BUR-C04310,C04310,Metropol,646,B,2026-04-26,2,4,373027.91,4,{}
EV-BUR-C04311,C04311,CreditInfo,557,C,2026-04-20,0,5,2696923.68,0,{}
EV-BUR-C04312,C04312,TransUnion,574,C,2026-04-20,0,5,372583.95,3,{}
EV-BUR-C04313,C04313,TransUnion,690,B,2026-04-21,1,7,813573.80,1,{}
EV-BUR-C04314,C04314,Metropol,682,B,2026-04-24,2,2,2412628.21,0,{}
EV-BUR-C04315,C04315,CreditInfo,734,A,2026-04-21,1,5,2884488.21,2,{}
EV-BUR-C04316,C04316,Metropol,616,B,2026-04-25,0,1,3523970.33,4,{}
EV-BUR-C04317,C04317,TransUnion,743,A,2026-04-22,2,2,1046273.68,3,{}
EV-BUR-C04318,C04318,Metropol,698,B,2026-04-21,0,1,747084.95,2,{}
EV-BUR-C04319,C04319,Metropol,645,B,2026-04-26,0,1,2053491.18,3,{}
EV-BUR-C04320,C04320,Metropol,674,B,2026-04-24,0,1,3084619.33,2,{}
EV-BUR-C04321,C04321,Metropol,643,B,2026-04-22,1,4,2027561.81,0,{}
EV-BUR-C04322,C04322,Metropol,755,A,2026-04-25,1,6,1067015.48,0,{}
EV-BUR-C04323,C04323,Metropol,755,A,2026-04-26,2,5,3389649.32,3,{}
EV-BUR-C04324,C04324,Metropol,806,A,2026-04-22,1,7,2677710.71,2,{}
EV-BUR-C04325,C04325,CreditInfo,702,B,2026-04-24,2,3,2135174.17,2,{}
EV-BUR-C04326,C04326,TransUnion,736,A,2026-04-23,0,4,861226.47,2,{}
EV-BUR-C04327,C04327,TransUnion,705,B,2026-04-22,1,4,1507747.70,0,{}
EV-BUR-C04328,C04328,TransUnion,774,A,2026-04-20,1,3,2938072.71,2,{}
EV-BUR-C04329,C04329,TransUnion,738,A,2026-04-26,1,3,2134605.92,3,{}
EV-BUR-C04330,C04330,CreditInfo,811,A,2026-04-26,0,2,2316482.64,4,{}
EV-BUR-C04331,C04331,Metropol,839,A,2026-04-20,1,1,3540732.80,3,{}
EV-BUR-C04332,C04332,Metropol,789,A,2026-04-23,1,7,2421104.57,4,{}
EV-BUR-C04333,C04333,CreditInfo,822,A,2026-04-21,1,2,3722960.52,0,{}
EV-BUR-C04334,C04334,Metropol,708,B,2026-04-20,1,3,3565090.40,1,{}
EV-BUR-C04335,C04335,Metropol,558,C,2026-04-24,1,4,1643185.28,1,{}
EV-BUR-C04336,C04336,TransUnion,558,C,2026-04-23,1,3,3377363.15,1,{}
EV-BUR-C04337,C04337,TransUnion,594,C,2026-04-22,0,4,1990748.69,0,{}
EV-BUR-C04338,C04338,Metropol,832,A,2026-04-24,1,3,536696.57,4,{}
EV-BUR-C04339,C04339,CreditInfo,786,A,2026-04-24,2,6,3062269.70,1,{}
EV-BUR-C04340,C04340,CreditInfo,752,A,2026-04-25,0,6,999005.61,1,{}
EV-BUR-C04341,C04341,Metropol,736,A,2026-04-22,0,2,3511734.53,1,{}
EV-BUR-C04342,C04342,TransUnion,578,C,2026-04-23,2,5,2510553.37,3,{}
EV-BUR-C04343,C04343,CreditInfo,555,C,2026-04-23,1,6,687936.98,1,{}
EV-BUR-C04344,C04344,Metropol,595,C,2026-04-25,2,7,2232823.14,2,{}
EV-BUR-C04345,C04345,CreditInfo,696,B,2026-04-23,2,2,2648698.50,3,{}
EV-BUR-C04346,C04346,CreditInfo,782,A,2026-04-22,2,5,2713560.96,4,{}
EV-BUR-C04347,C04347,Metropol,787,A,2026-04-22,0,4,3269009.07,2,{}
EV-BUR-C04348,C04348,CreditInfo,792,A,2026-04-23,0,4,2629159.40,4,{}
EV-BUR-C04349,C04349,Metropol,704,B,2026-04-23,2,1,668276.27,2,{}
EV-BUR-C04350,C04350,Metropol,730,A,2026-04-26,1,1,3170673.57,0,{}
EV-BUR-C04351,C04351,CreditInfo,454,D,2026-04-26,4,7,288020.79,3,{}
EV-BUR-C04352,C04352,TransUnion,836,A,2026-04-26,2,5,1517238.49,4,{}
EV-BUR-C04353,C04353,CreditInfo,798,A,2026-04-23,0,7,3687621.40,0,{}
EV-BUR-C04354,C04354,TransUnion,647,B,2026-04-22,0,2,206081.22,4,{}
EV-BUR-C04355,C04355,CreditInfo,625,B,2026-04-23,2,1,1054026.90,3,{}
EV-BUR-C04356,C04356,Metropol,678,B,2026-04-20,1,5,1576156.38,3,{}
EV-BUR-C04357,C04357,CreditInfo,818,A,2026-04-20,0,4,333220.47,1,{}
EV-BUR-C04358,C04358,CreditInfo,765,A,2026-04-23,2,7,3969520.97,3,{}
EV-BUR-C04359,C04359,CreditInfo,610,B,2026-04-20,0,6,2857615.78,2,{}
EV-BUR-C04360,C04360,CreditInfo,616,B,2026-04-25,0,2,2519178.94,0,{}
EV-BUR-C04361,C04361,CreditInfo,714,B,2026-04-21,2,2,3275420.72,2,{}
EV-BUR-C04362,C04362,CreditInfo,673,B,2026-04-26,1,2,611506.39,0,{}
EV-BUR-C04363,C04363,TransUnion,722,A,2026-04-22,1,1,3128369.34,2,{}
EV-BUR-C04364,C04364,Metropol,825,A,2026-04-21,2,7,903547.64,0,{}
EV-BUR-C04365,C04365,CreditInfo,787,A,2026-04-22,1,1,1030015.99,0,{}
EV-BUR-C04366,C04366,CreditInfo,849,A,2026-04-21,2,2,401060.28,4,{}
EV-BUR-C04367,C04367,CreditInfo,373,E,2026-04-25,5,2,610228.82,4,{}
EV-BUR-C04368,C04368,TransUnion,711,B,2026-04-25,2,6,2262670.30,1,{}
EV-BUR-C04369,C04369,CreditInfo,620,B,2026-04-22,2,3,1864803.56,4,{}
EV-BUR-C04370,C04370,TransUnion,771,A,2026-04-21,2,3,3944983.33,3,{}
EV-BUR-C04371,C04371,Metropol,556,C,2026-04-21,0,4,1741832.89,4,{}
EV-BUR-C04372,C04372,TransUnion,464,D,2026-04-24,6,1,2145034.43,4,{}
EV-BUR-C04373,C04373,CreditInfo,663,B,2026-04-20,0,3,3215158.80,2,{}
EV-BUR-C04374,C04374,Metropol,736,A,2026-04-21,1,1,3248737.24,3,{}
EV-BUR-C04375,C04375,TransUnion,758,A,2026-04-21,0,5,3422325.09,2,{}
EV-BUR-C04376,C04376,Metropol,790,A,2026-04-25,2,7,2454893.01,4,{}
EV-BUR-C04377,C04377,CreditInfo,823,A,2026-04-20,1,4,1456672.39,3,{}
EV-BUR-C04378,C04378,CreditInfo,822,A,2026-04-23,1,4,2552950.83,1,{}
EV-BUR-C04379,C04379,TransUnion,622,B,2026-04-21,0,1,3562212.79,3,{}
EV-BUR-C04380,C04380,CreditInfo,324,E,2026-04-23,6,3,1515948.53,4,{}
EV-BUR-C04381,C04381,Metropol,839,A,2026-04-23,2,4,796883.65,4,{}
EV-BUR-C04382,C04382,TransUnion,846,A,2026-04-20,1,3,2960628.14,3,{}
EV-BUR-C04383,C04383,Metropol,638,B,2026-04-23,1,6,352607.96,1,{}
EV-BUR-C04384,C04384,CreditInfo,600,B,2026-04-26,2,7,1578386.85,2,{}
EV-BUR-C04385,C04385,CreditInfo,831,A,2026-04-24,0,7,1139674.41,4,{}
EV-BUR-C04386,C04386,Metropol,582,C,2026-04-21,0,4,657115.05,2,{}
EV-BUR-C04387,C04387,CreditInfo,558,C,2026-04-21,0,7,681815.97,4,{}
EV-BUR-C04388,C04388,CreditInfo,705,B,2026-04-20,1,1,3409840.84,4,{}
EV-BUR-C04389,C04389,Metropol,665,B,2026-04-25,0,7,2067685.76,1,{}
EV-BUR-C04390,C04390,TransUnion,668,B,2026-04-25,0,1,2799047.13,1,{}
EV-BUR-C04391,C04391,CreditInfo,559,C,2026-04-21,0,3,1009984.75,1,{}
EV-BUR-C04392,C04392,Metropol,575,C,2026-04-26,1,2,1780836.31,3,{}
EV-BUR-C04393,C04393,CreditInfo,544,C,2026-04-24,1,1,497708.15,3,{}
EV-BUR-C04394,C04394,TransUnion,770,A,2026-04-21,2,7,3890024.63,2,{}
EV-BUR-C04395,C04395,TransUnion,829,A,2026-04-25,0,2,2034176.56,4,{}
EV-BUR-C04396,C04396,TransUnion,651,B,2026-04-21,0,3,2341809.43,2,{}
EV-BUR-C04397,C04397,CreditInfo,553,C,2026-04-24,1,1,2167549.05,2,{}
EV-BUR-C04398,C04398,Metropol,560,C,2026-04-25,1,2,1925859.13,4,{}
EV-BUR-C04399,C04399,Metropol,622,B,2026-04-23,1,5,3065244.55,0,{}
EV-BUR-C04400,C04400,CreditInfo,840,A,2026-04-21,1,4,2179359.29,1,{}
EV-BUR-C04401,C04401,TransUnion,755,A,2026-04-25,2,7,779802.16,4,{}
EV-BUR-C04402,C04402,Metropol,774,A,2026-04-21,1,7,3624439.76,1,{}
EV-BUR-C04403,C04403,Metropol,585,C,2026-04-25,1,1,318316.55,3,{}
EV-BUR-C04404,C04404,Metropol,775,A,2026-04-22,0,1,2022418.37,4,{}
EV-BUR-C04405,C04405,TransUnion,624,B,2026-04-21,1,7,3233317.91,2,{}
EV-BUR-C04406,C04406,TransUnion,505,C,2026-04-24,3,2,2224004.93,4,{}
EV-BUR-C04407,C04407,CreditInfo,506,C,2026-04-26,3,6,2029357.03,0,{}
EV-BUR-C04408,C04408,TransUnion,642,B,2026-04-22,0,6,154772.28,4,{}
EV-BUR-C04409,C04409,CreditInfo,729,A,2026-04-23,2,7,2205405.40,2,{}
EV-BUR-C04410,C04410,Metropol,668,B,2026-04-24,2,5,1963112.71,4,{}
EV-BUR-C04411,C04411,Metropol,601,B,2026-04-23,1,1,2173982.98,4,{}
EV-BUR-C04412,C04412,CreditInfo,594,C,2026-04-24,1,2,2020537.07,1,{}
EV-BUR-C04413,C04413,CreditInfo,772,A,2026-04-20,1,2,557863.65,4,{}
EV-BUR-C04414,C04414,TransUnion,752,A,2026-04-23,0,4,309382.85,4,{}
EV-BUR-C04415,C04415,CreditInfo,771,A,2026-04-22,2,4,1902534.88,3,{}
EV-BUR-C04416,C04416,Metropol,762,A,2026-04-25,0,5,2948094.26,1,{}
EV-BUR-C04417,C04417,TransUnion,796,A,2026-04-22,0,7,561840.86,3,{}
EV-BUR-C04418,C04418,TransUnion,719,B,2026-04-26,2,3,2970574.45,3,{}
EV-BUR-C04419,C04419,CreditInfo,736,A,2026-04-21,1,2,2553055.07,4,{}
EV-BUR-C04420,C04420,Metropol,641,B,2026-04-22,1,4,3862271.08,3,{}
EV-BUR-C04421,C04421,TransUnion,840,A,2026-04-23,2,7,1687906.18,1,{}
EV-BUR-C04422,C04422,CreditInfo,425,D,2026-04-23,5,6,2886493.65,1,{}
EV-BUR-C04423,C04423,CreditInfo,604,B,2026-04-24,0,7,2937890.36,1,{}
EV-BUR-C04424,C04424,Metropol,608,B,2026-04-24,0,2,3989537.20,0,{}
EV-BUR-C04425,C04425,Metropol,761,A,2026-04-20,2,4,1261689.86,4,{}
EV-BUR-C04426,C04426,TransUnion,726,A,2026-04-22,0,2,2453523.41,1,{}
EV-BUR-C04427,C04427,Metropol,776,A,2026-04-20,1,3,2414118.29,2,{}
EV-BUR-C04428,C04428,TransUnion,564,C,2026-04-24,0,7,2033547.27,4,{}
EV-BUR-C04429,C04429,CreditInfo,593,C,2026-04-20,0,2,1126342.67,3,{}
EV-BUR-C04430,C04430,TransUnion,585,C,2026-04-24,0,6,3194048.56,4,{}
EV-BUR-C04431,C04431,TransUnion,742,A,2026-04-26,1,4,3084193.55,0,{}
EV-BUR-C04432,C04432,Metropol,475,D,2026-04-26,6,2,841450.56,1,{}
EV-BUR-C04433,C04433,TransUnion,598,C,2026-04-23,0,4,1293565.22,0,{}
EV-BUR-C04434,C04434,Metropol,771,A,2026-04-21,0,5,3746933.38,0,{}
EV-BUR-C04435,C04435,CreditInfo,815,A,2026-04-20,1,7,1481011.94,3,{}
EV-BUR-C04436,C04436,Metropol,686,B,2026-04-22,2,5,2176841.34,3,{}
EV-BUR-C04437,C04437,Metropol,722,A,2026-04-25,0,2,2985450.25,4,{}
EV-BUR-C04438,C04438,TransUnion,842,A,2026-04-20,2,3,2945796.92,0,{}
EV-BUR-C04439,C04439,CreditInfo,700,B,2026-04-20,0,5,3813039.98,4,{}
EV-BUR-C04440,C04440,TransUnion,590,C,2026-04-20,2,6,1609273.81,1,{}
EV-BUR-C04441,C04441,Metropol,807,A,2026-04-25,2,7,191477.18,3,{}
EV-BUR-C04442,C04442,TransUnion,717,B,2026-04-25,0,4,2029656.09,2,{}
EV-BUR-C04443,C04443,TransUnion,682,B,2026-04-26,2,6,3387202.16,4,{}
EV-BUR-C04444,C04444,CreditInfo,603,B,2026-04-22,1,2,2634564.45,3,{}
EV-BUR-C04445,C04445,TransUnion,607,B,2026-04-26,1,7,2755714.02,2,{}
EV-BUR-C04446,C04446,TransUnion,676,B,2026-04-24,1,6,3302067.55,3,{}
EV-BUR-C04447,C04447,Metropol,757,A,2026-04-24,2,1,3764504.44,3,{}
EV-BUR-C04448,C04448,TransUnion,312,E,2026-04-25,5,7,441218.05,0,{}
